id,viaje_id,orden,distrito,direccion,latitud,longitud,llegada_en
13802,23899,1,Jesús María,Avenida Aureliano Pineda 458 Puerta 0 ,-12.188406,-77.060315,2026-04-09 18:21:00
13803,23899,2,Magdalena,Acceso de Aristides Gomila 74 Apt. 65 ,-12.197292,-77.038088,2026-07-04 14:52:00
13804,23903,1,Miraflores,Via de Ariel Ponce 28,-11.953760,-76.962575,2026-06-12 13:37:00
13805,23904,1,Surco,Avenida de Delfina Llanos 159 Puerta 0 ,-12.188592,-77.004536,2026-08-07 07:06:00
13806,23904,2,Pueblo Libre,Urbanización de Vasco Arellano 43,-12.124958,-76.909412,2026-07-02 23:23:00
13807,23905,1,San Juan de Lurigancho,Calle Anselma Bayón 9,-11.984836,-77.115849,2026-07-15 16:38:00
13808,23905,2,Jesús María,Ronda Amado Murcia 170 Apt. 38 ,-12.128978,-76.905266,2026-04-26 07:51:00
13809,23906,1,Surco,Rambla Maxi Mariscal 1,-11.953192,-77.078575,2026-07-08 01:31:00
13810,23909,1,San Isidro,Via Máxima Rosales 53,-12.139171,-76.911178,2026-06-17 11:57:00
13811,23909,2,Jesús María,Alameda de Mariano Rico 847 Piso 1 ,-11.954248,-77.118396,2026-07-15 17:07:00
13812,23910,1,Barranco,Urbanización de Eloísa Osuna 72 Puerta 3 ,-12.132719,-76.970648,2026-08-27 10:30:00
13813,23910,2,Miraflores,Plaza Encarna Diéguez 40,-12.141073,-77.007465,2026-07-29 17:33:00
13814,23911,1,Barranco,Pasadizo de Ernesto Sevilla 15 Piso 6 ,-11.974071,-77.026218,2026-08-13 01:23:00
13815,23914,1,Magdalena,Glorieta Maximiliano Hernandez 39 Piso 6 ,-12.027434,-77.102264,2026-05-18 05:45:00
13816,23917,1,Magdalena,Alameda Rosario Pozo 49 Apt. 43 ,-11.998587,-77.083811,2026-08-10 22:30:00
13817,23918,1,Surco,Rambla de Marco Palau 701 Piso 8 ,-12.034618,-77.091944,2026-06-13 04:32:00
13818,23922,1,Jesús María,Vial de Mohamed Bru 585 Apt. 46 ,-11.966256,-76.965417,2026-06-04 15:24:00
13819,23922,2,Barranco,Avenida Verónica Ángel 95,-11.984199,-77.102997,2026-05-09 18:22:00
13820,23923,1,Callao,C. de Edelmira Rodriguez 6,-11.999080,-76.954889,2026-06-30 12:53:00
13821,23924,1,Barranco,Via Nazaret Paniagua 45 Puerta 0 ,-12.087940,-76.965460,2026-06-19 18:30:00
13822,23924,2,San Borja,Camino Macaria Agustí 784 Apt. 99 ,-12.024463,-77.085303,2026-03-19 22:15:00
13823,23927,1,San Juan de Lurigancho,Urbanización Guiomar Ros 74 Puerta 0 ,-12.002804,-76.929915,2026-05-14 16:49:00
13824,23928,1,La Molina,Paseo Inmaculada Cabanillas 52,-12.147678,-76.960378,2026-05-07 21:06:00
13825,23934,1,Surco,Rambla Pepe Ugarte 455 Apt. 45 ,-12.128211,-77.075608,2026-03-31 05:57:00
13826,23934,2,San Isidro,C. María Del Carmen Gonzalo 131,-11.999993,-76.938468,2026-06-02 05:52:00
13827,23935,1,Miraflores,Acceso de Agapito Meléndez 1,-12.135406,-76.913215,2026-03-06 22:58:00
13828,23937,1,Barranco,Callejón de Fermín Oliva 26 Puerta 2 ,-12.121480,-77.125115,2026-04-03 04:06:00
13829,23938,1,Miraflores,Callejón de Irene Gordillo 829,-11.984884,-77.133589,2026-08-07 09:03:00
13830,23939,1,San Isidro,Rambla Fito Abad 6 Apt. 26 ,-12.127088,-77.090721,2026-03-07 23:58:00
13831,23939,2,Magdalena,Plaza de Nazaret Pablo 76 Piso 5 ,-12.017890,-77.086323,2026-05-09 01:09:00
13832,23940,1,Lince,Rambla de Teodosio Bello 45 Apt. 70 ,-11.971823,-76.924625,2026-08-21 23:52:00
13833,23942,1,Barranco,Via de Eusebia Terrón 39 Piso 5 ,-12.120443,-76.995788,2026-04-15 04:33:00
13834,23955,1,La Molina,Paseo de Ciriaco Santiago 2,-12.049671,-77.119749,2026-04-18 08:21:00
13835,23958,1,San Isidro,Pasadizo Jesús Méndez 74,-12.050762,-77.101220,2026-06-02 06:15:00
13836,23961,1,Jesús María,Ronda Venceslás Ortega 83 Puerta 5 ,-12.183377,-76.959339,2026-06-27 10:52:00
13837,23962,1,Barranco,Vial de Bautista Alcolea 310 Piso 9 ,-12.147671,-77.043686,2026-04-17 07:48:00
13838,23962,2,San Isidro,Avenida de Marisol Murcia 97 Piso 5 ,-12.114244,-77.045746,2026-08-04 20:31:00
13839,23966,1,Callao,Ronda Nadia Ponce 69 Piso 5 ,-12.169942,-76.920130,2026-07-16 13:45:00
13840,23967,1,Miraflores,Pasadizo de Paulino Iglesias 6 Apt. 79 ,-12.148370,-77.110857,2026-06-10 14:21:00
13841,23970,1,Callao,Acceso Adrián Hidalgo 7,-12.121743,-77.138128,2026-04-11 17:40:00
13842,23971,1,San Borja,Callejón Calixta Frías 55,-12.090812,-77.076519,2026-07-13 18:36:00
13843,23974,1,Barranco,Pasaje de Rosenda Villalonga 34,-12.191006,-76.905112,2026-08-15 15:10:00
13844,23976,1,Jesús María,Acceso de Alejo Barranco 84 Puerta 8 ,-12.010639,-77.055543,2026-07-20 19:45:00
13845,23976,2,Callao,Ronda Víctor Vilaplana 41 Apt. 60 ,-12.131295,-77.070484,2026-05-20 06:29:00
13846,23977,1,Pueblo Libre,Calle Macario Llanos 71 Apt. 06 ,-11.966209,-77.033933,2026-03-23 23:43:00
13847,23978,1,Lince,Camino de Yago Palomares 108,-12.034942,-76.984305,2026-04-08 12:25:00
13848,23979,1,Callao,Calle de Ángeles Aliaga 21 Apt. 37 ,-12.051577,-77.064791,2026-04-26 16:50:00
13849,23980,1,San Borja,Via de Ignacia Nuñez 26,-12.027041,-77.078166,2026-08-04 10:51:00
13850,23982,1,Jesús María,Ronda de Eric Ródenas 11 Apt. 23 ,-12.071967,-76.961848,2026-07-31 12:58:00
13851,23984,1,Jesús María,Ronda de Lupita Verdú 22 Piso 8 ,-12.044275,-77.044588,2026-06-03 12:43:00
13852,23985,1,Surco,Urbanización Noelia Quintanilla 8,-12.039037,-77.097096,2026-07-10 06:42:00
13853,23986,1,Callao,Calle Isaura Beltrán 48 Apt. 71 ,-12.191918,-76.983627,2026-03-08 11:47:00
13854,23987,1,San Isidro,Urbanización de Fulgencio Sáez 448 Piso 0 ,-12.044198,-77.014465,2026-03-07 01:03:00
13855,23987,2,Surco,Alameda Wálter Ribas 5,-12.154359,-77.049382,2026-08-03 03:36:00
13856,23988,1,La Molina,Paseo Melisa Beltran 91,-12.126741,-76.990305,2026-06-20 10:27:00
13857,23994,1,Jesús María,Urbanización Carlota Bru 631,-12.118879,-77.105879,2026-08-09 19:31:00
13858,23997,1,Magdalena,Vial de Alcides Caballero 88 Puerta 4 ,-12.178772,-77.032986,2026-03-01 05:35:00
13859,23998,1,San Isidro,Cañada de Oriana Sales 74,-12.121198,-76.981114,2026-07-09 11:19:00
13860,23998,2,Magdalena,Ronda de Laura Castells 66,-12.060844,-76.900512,2026-07-19 15:35:00
13861,24000,1,Jesús María,Via de Cornelio Font 9 Puerta 9 ,-12.053391,-77.095704,2026-04-28 22:40:00
13862,24000,2,Barranco,Acceso de Elba Tirado 42,-11.987375,-77.085379,2026-08-24 09:50:00
13863,24001,1,Callao,Vial Tito Ruiz 42 Apt. 25 ,-12.055606,-77.013660,2026-08-18 17:02:00
13864,24002,1,Miraflores,Paseo Jose Font 24 Piso 0 ,-11.978785,-76.976891,2026-04-14 19:19:00
13865,24002,2,San Juan de Lurigancho,Cuesta Calixta Ojeda 47,-11.972004,-77.059617,2026-05-02 18:06:00
13866,24008,1,Magdalena,Calle de Maristela Bermudez 68 Piso 5 ,-12.021739,-76.908368,2026-07-28 19:37:00
13867,24008,2,San Isidro,Avenida de Chucho López 82 Puerta 0 ,-12.014942,-77.048016,2026-06-16 11:12:00
13868,24014,1,Callao,Camino de Pía Cuervo 5 Piso 5 ,-12.154106,-77.098503,2026-06-22 09:35:00
13869,24014,2,Magdalena,Urbanización Fabiola Benavent 81 Piso 6 ,-12.067032,-76.940497,2026-03-12 14:03:00
13870,24017,1,Lince,Glorieta de Ana Belén Checa 6,-12.157790,-77.142990,2026-06-17 20:41:00
13871,24020,1,Pueblo Libre,Glorieta Begoña Alcántara 838,-12.091444,-76.958828,2026-03-01 20:32:00
13872,24020,2,Miraflores,Plaza Cornelio Verdejo 52 Apt. 90 ,-11.968913,-77.020279,2026-06-14 04:55:00
13873,24022,1,Lince,Callejón Mercedes Coloma 90,-12.047718,-77.083203,2026-04-30 16:13:00
13874,24022,2,San Juan de Lurigancho,Rambla Sol Montes 84,-11.971989,-76.917328,2026-08-03 08:49:00
13875,24023,1,San Borja,Via de Graciano Blázquez 319,-12.069524,-77.006156,2026-07-20 03:20:00
13876,24024,1,San Juan de Lurigancho,Cañada de Ciríaco Raya 98,-11.977656,-76.997894,2026-03-10 14:41:00
13877,24025,1,San Borja,Paseo Jose Antonio Villa 78 Piso 6 ,-12.017090,-76.980979,2026-08-07 15:13:00
13878,24027,1,Barranco,Alameda Soledad Manuel 33,-12.046858,-77.039372,2026-06-10 04:51:00
13879,24029,1,Magdalena,Pasaje Jose Jaume 493,-12.119610,-77.056889,2026-08-10 06:41:00
13880,24030,1,Miraflores,Camino de Ovidio Toro 14,-12.092037,-77.012556,2026-07-11 17:02:00
13881,24034,1,San Juan de Lurigancho,Rambla de Dafne Diego 33,-12.131661,-76.923004,2026-08-17 09:06:00
13882,24036,1,Barranco,Plaza Isaac Quiroga 1 Puerta 5 ,-11.997947,-76.910324,2026-07-11 02:39:00
13883,24038,1,Pueblo Libre,C. Haroldo Albero 54 Apt. 53 ,-12.074102,-77.086467,2026-05-03 13:04:00
13884,24038,2,Miraflores,Pasadizo Cruz Cerdán 656,-12.048261,-76.948413,2026-08-18 19:12:00
13885,24039,1,La Molina,Rambla de Kike Salvador 61,-12.124992,-76.909716,2026-06-12 07:58:00
13886,24039,2,San Isidro,Camino Cruz Hoz 3 Puerta 0 ,-11.986840,-77.069728,2026-06-09 06:55:00
13887,24045,1,Pueblo Libre,Ronda de Juan Antonio Mir 42,-12.136336,-77.070491,2026-06-22 04:59:00
13888,24049,1,San Juan de Lurigancho,Callejón Apolinar Anguita 769 Puerta 1 ,-12.167398,-76.969020,2026-06-30 22:07:00
13889,24049,2,Pueblo Libre,Cuesta Alba Olivé 57,-12.110223,-77.061140,2026-06-15 21:04:00
13890,24050,1,Miraflores,C. Patricia Diéguez 71 Apt. 71 ,-12.158607,-77.142226,2026-06-03 20:53:00
13891,24051,1,Pueblo Libre,Callejón Jacinta Jordá 411 Puerta 8 ,-12.138676,-77.123810,2026-08-05 13:21:00
13892,24053,1,Pueblo Libre,Glorieta de Lorena Quero 8,-12.081025,-76.986670,2026-05-26 20:08:00
13893,24055,1,Lince,Avenida Régulo Estévez 7 Puerta 2 ,-12.010805,-76.963854,2026-08-15 15:32:00
13894,24057,1,Surco,C. Sigfrido Almazán 514 Apt. 99 ,-12.104093,-76.923500,2026-03-12 12:30:00
13895,24057,2,Surco,Glorieta de Adelina Bermúdez 81 Puerta 8 ,-12.099753,-77.055069,2026-05-01 03:51:00
13896,24059,1,Callao,Camino de Amarilis Cerro 7 Puerta 1 ,-12.060702,-77.118747,2026-03-16 03:33:00
13897,24059,2,La Molina,Glorieta Lope Moles 72,-11.985277,-77.056858,2026-04-24 02:07:00
13898,24067,1,La Molina,Rambla de Nereida Cruz 35 Apt. 96 ,-12.039341,-77.122225,2026-03-10 12:39:00
13899,24068,1,Callao,Via Faustino Méndez 69 Apt. 30 ,-11.997148,-76.953416,2026-03-05 00:48:00
13900,24068,2,La Molina,Avenida de Cristian Cardona 45,-12.012435,-77.137379,2026-08-27 16:06:00
13901,24071,1,Jesús María,Rambla de Bernardo López 56 Piso 9 ,-12.137612,-77.041636,2026-08-23 06:53:00
13902,24072,1,San Juan de Lurigancho,Alameda de Albert Valencia 600 Apt. 09 ,-11.993939,-77.060693,2026-07-23 17:15:00
13903,24072,2,Lince,Plaza de Moisés Rey 50,-12.129705,-77.105956,2026-08-16 07:48:00
13904,24073,1,La Molina,Via de Loreto Ballesteros 30 Puerta 1 ,-12.150717,-77.104437,2026-04-15 00:13:00
13905,24080,1,San Borja,Ronda de Amalia Chaparro 14,-12.033882,-77.095526,2026-06-02 07:09:00
13906,24082,1,La Molina,C. Domingo Peral 50,-12.116752,-76.936109,2026-07-28 11:31:00
13907,24090,1,Callao,Plaza Claudia Robles 77 Puerta 1 ,-12.141063,-77.052712,2026-07-07 01:08:00
13908,24090,2,Callao,Rambla de Esmeralda Hurtado 5,-12.067011,-76.908979,2026-07-15 20:32:00
13909,24091,1,Miraflores,Ronda Venceslás Camacho 65,-12.038646,-77.090704,2026-06-20 18:31:00
13910,24091,2,Callao,Ronda de Perlita Leon 96 Apt. 97 ,-12.034744,-76.992991,2026-03-08 15:18:00
13911,24097,1,San Borja,Glorieta Javier Benítez 70 Puerta 2 ,-12.136111,-77.135501,2026-07-27 13:28:00
13912,24101,1,La Molina,Calle de Graciano Alcalá 82,-11.957954,-77.019725,2026-05-17 03:50:00
13913,24105,1,La Molina,Acceso de Adriana Carretero 7,-12.104876,-77.065392,2026-07-25 17:00:00
13914,24106,1,Jesús María,Calle Gilberto Gisbert 2 Apt. 56 ,-12.131129,-76.982564,2026-04-28 08:48:00
13915,24106,2,Surco,C. de Chus Téllez 43,-12.121342,-76.989969,2026-03-23 08:37:00
13916,24111,1,Miraflores,Pasadizo Cándida Huertas 794 Puerta 5 ,-12.163514,-77.014826,2026-06-23 03:37:00
13917,24112,1,Magdalena,Paseo Elpidio Porras 1 Puerta 2 ,-12.005561,-77.031448,2026-06-29 11:33:00
13918,24115,1,Pueblo Libre,Via de Mario Parra 58,-12.070159,-76.954209,2026-05-19 21:41:00
13919,24117,1,San Juan de Lurigancho,Vial Francisco Jose Murcia 75 Piso 7 ,-11.998026,-77.046290,2026-08-15 21:40:00
13920,24118,1,Jesús María,Alameda Alex Hernando 74 Piso 8 ,-12.164288,-76.954241,2026-06-16 06:11:00
13921,24120,1,Pueblo Libre,Paseo de Ángel Ramón 364,-11.992023,-76.900484,2026-08-05 19:18:00
13922,24120,2,Callao,Cuesta Fidel Agustín 7,-12.040377,-76.966158,2026-08-10 04:25:00
13923,24122,1,Pueblo Libre,Via Petrona Elías 366,-12.062807,-76.922911,2026-03-09 17:14:00
13924,24122,2,Jesús María,Paseo de Balduino Ordóñez 281 Puerta 5 ,-12.030132,-77.010522,2026-06-28 00:38:00
13925,24123,1,Jesús María,C. Nydia Cases 364,-12.049846,-77.069067,2026-06-13 12:10:00
13926,24125,1,Magdalena,Callejón de Sara Verdejo 28,-11.991793,-77.031136,2026-06-20 08:04:00
13927,24127,1,Surco,Vial Febe Mayo 1,-12.162681,-77.066370,2026-03-28 04:14:00
13928,24127,2,Barranco,Glorieta de Eulalia Bermudez 6,-12.198574,-76.941000,2026-04-05 23:28:00
13929,24128,1,La Molina,Pasadizo Zaira Moya 1 Piso 0 ,-11.975721,-77.078429,2026-03-09 06:31:00
13930,24129,1,Surco,Cañada Custodia Llano 49 Piso 3 ,-11.976816,-76.960160,2026-04-14 01:19:00
13931,24129,2,San Borja,Rambla Hernando Cuesta 808 Puerta 6 ,-12.150176,-77.072176,2026-06-11 11:58:00
13932,24130,1,Pueblo Libre,Pasaje de Bernardita Alonso 25,-12.051941,-77.004239,2026-04-02 08:57:00
13933,24131,1,Pueblo Libre,Paseo de Caridad Cáceres 21 Puerta 6 ,-11.980446,-77.106384,2026-04-21 11:11:00
13934,24132,1,Magdalena,Rambla de Raúl Escalona 6,-12.049044,-77.015883,2026-03-27 11:14:00
13935,24136,1,Callao,Cañada de Clementina Ruano 96,-12.022243,-77.140143,2026-04-30 02:58:00
13936,24137,1,San Juan de Lurigancho,Glorieta de Aránzazu Posada 16,-12.127772,-77.110704,2026-05-15 22:51:00
13937,24142,1,San Borja,Callejón de Enrique Camino 7,-12.161657,-76.988518,2026-03-28 10:08:00
13938,24145,1,Callao,Calle de Virginia Alcalá 981,-12.173368,-77.009241,2026-07-03 08:59:00
13939,24148,1,Magdalena,Cuesta Josué Mendez 13,-11.962403,-77.069040,2026-05-07 15:44:00
13940,24148,2,Lince,C. Anita Moles 55 Apt. 08 ,-12.176303,-76.937142,2026-04-10 10:51:00
13941,24153,1,Barranco,Ronda Vinicio Lucena 65,-12.141448,-77.039286,2026-05-13 06:21:00
13942,24156,1,Jesús María,Plaza Lucía Parra 17,-11.974545,-77.052402,2026-08-28 08:33:00
13943,24166,1,Pueblo Libre,Pasaje de Perlita Melero 40,-12.170848,-77.089675,2026-05-31 00:54:00
13944,24169,1,San Juan de Lurigancho,Rambla de Elvira Izaguirre 31,-12.016908,-76.947129,2026-04-18 05:39:00
13945,24170,1,San Juan de Lurigancho,Alameda Vicenta Salom 6 Apt. 04 ,-12.074355,-76.924083,2026-03-16 02:25:00
13946,24170,2,Barranco,Cañada Inés Palomino 77,-12.146076,-76.987528,2026-06-27 07:07:00
13947,24171,1,Lince,Camino de Arcelia Arellano 67,-12.010842,-77.105001,2026-08-01 22:00:00
13948,24172,1,San Borja,Cañada Jose Ramón Hidalgo 852 Apt. 53 ,-12.041849,-76.913046,2026-05-01 11:14:00
13949,24173,1,Miraflores,Via Malena Feliu 2,-12.002563,-76.967758,2026-08-20 03:06:00
13950,24173,2,Miraflores,Vial de Begoña Medina 13 Piso 3 ,-12.024537,-77.049750,2026-05-02 18:44:00
13951,24174,1,San Juan de Lurigancho,Ronda Chelo Aranda 573 Apt. 90 ,-12.193655,-77.063645,2026-05-28 12:57:00
13952,24176,1,San Isidro,Alameda Edu Morell 29 Puerta 9 ,-12.037793,-77.146417,2026-03-04 09:05:00
13953,24179,1,San Isidro,Camino de Priscila Navarrete 33 Puerta 6 ,-12.061334,-77.022405,2026-03-21 17:16:00
13954,24180,1,San Isidro,Calle Chelo Franch 8,-12.114041,-77.095940,2026-06-01 02:48:00
13955,24182,1,San Borja,Via de Felix Noriega 25 Piso 7 ,-12.065375,-77.074632,2026-03-26 02:15:00
13956,24183,1,Pueblo Libre,Pasaje Isabel Roca 81,-12.197920,-77.011905,2026-04-14 11:13:00
13957,24185,1,Lince,Glorieta Almudena Vizcaíno 78,-12.026393,-77.036237,2026-06-17 18:16:00
13958,24185,2,San Isidro,Vial de Constanza Sacristán 512 Apt. 32 ,-12.022636,-77.044477,2026-04-09 13:11:00
13959,24186,1,Miraflores,Rambla Zacarías Ledesma 6 Puerta 7 ,-12.109387,-76.958422,2026-07-05 04:06:00
13960,24187,1,Surco,Callejón Joaquina Hernando 29 Apt. 41 ,-12.138530,-76.921856,2026-08-04 17:26:00
13961,24191,1,Miraflores,Plaza de Íñigo Segura 10,-11.983757,-76.950522,2026-06-16 05:46:00
13962,24192,1,San Borja,Glorieta Nayara Marti 5,-12.059803,-77.101152,2026-05-16 23:08:00
13963,24193,1,Barranco,Via de Rocío Ferreras 971 Piso 0 ,-12.097829,-76.919447,2026-07-07 00:27:00
13964,24196,1,La Molina,Ronda de Eduardo Lumbreras 32,-12.024035,-76.936108,2026-06-19 16:46:00
13965,24196,2,San Borja,Avenida de Josué Gil 95 Apt. 94 ,-12.140999,-77.108625,2026-03-24 23:15:00
13966,24198,1,La Molina,Camino de Teodora Gual 5 Puerta 7 ,-12.063796,-76.962216,2026-03-28 08:40:00
13967,24199,1,Callao,Rambla de Petrona Sola 1 Apt. 81 ,-12.001823,-76.987191,2026-06-27 04:22:00
13968,24199,2,San Borja,Glorieta Calisto Poza 5 Apt. 36 ,-12.133455,-77.097743,2026-06-17 12:23:00
13969,24201,1,Barranco,Cuesta de Ainoa Llobet 37 Piso 8 ,-12.181909,-76.979673,2026-05-16 22:28:00
13970,24202,1,Surco,Ronda de Carlos Trujillo 41 Apt. 41 ,-12.085648,-77.133157,2026-04-17 17:31:00
13971,24203,1,Pueblo Libre,Alameda Malena Alcántara 4 Apt. 00 ,-11.991311,-77.128522,2026-08-17 03:33:00
13972,24204,1,La Molina,Cuesta de Francisca Ángel 49 Piso 2 ,-11.951177,-76.915002,2026-04-19 21:35:00
13973,24204,2,La Molina,Pasadizo Celia Tomas 6,-12.093325,-76.973605,2026-04-29 03:56:00
13974,24209,1,Barranco,Paseo de Juan Antonio Ricart 8,-12.125097,-77.011627,2026-08-21 05:30:00
13975,24210,1,Barranco,Paseo Maite Batlle 308,-12.073843,-77.123988,2026-03-31 13:57:00
13976,24211,1,San Borja,Ronda Ruy Ferrera 33 Apt. 14 ,-12.044707,-77.047495,2026-07-15 01:51:00
13977,24214,1,Lince,Glorieta de Artemio Marcos 668,-12.180332,-77.106160,2026-03-21 18:57:00
13978,24215,1,Magdalena,C. Nicodemo Casares 3 Piso 6 ,-12.085119,-76.958575,2026-04-30 03:30:00
13979,24215,2,San Borja,Pasaje de Maxi Priego 14 Piso 9 ,-12.036345,-76.911444,2026-06-12 08:49:00
13980,24218,1,Lince,Pasadizo de Wilfredo Calderón 37 Apt. 81 ,-12.116418,-77.113529,2026-05-26 05:40:00
13981,24219,1,Magdalena,Cañada Juan Farré 37,-12.179439,-76.939031,2026-08-29 06:39:00
13982,24222,1,Magdalena,Cañada de Martín Álamo 68 Piso 9 ,-12.123134,-77.009657,2026-07-30 01:55:00
13983,24222,2,San Juan de Lurigancho,Avenida de Regina Pi 931,-12.124561,-77.003055,2026-06-28 05:51:00
13984,24228,1,San Borja,Pasaje de Florentino Bejarano 31 Puerta 1 ,-12.129183,-76.966287,2026-05-01 10:30:00
13985,24229,1,San Juan de Lurigancho,Camino de Casandra Lillo 7,-12.047545,-77.101061,2026-04-21 18:10:00
13986,24230,1,Magdalena,Camino Azucena Valle 73,-12.169017,-76.911839,2026-08-04 20:10:00
13987,24232,1,Miraflores,Acceso Isidora Ferrera 1,-11.995695,-77.035807,2026-07-29 12:28:00
13988,24233,1,Miraflores,Acceso Miguel Ángel Hurtado 5 Piso 5 ,-12.157384,-77.093162,2026-05-10 18:14:00
13989,24234,1,Barranco,Pasadizo Che Porta 61 Apt. 01 ,-12.026617,-77.131977,2026-05-26 01:26:00
13990,24234,2,Lince,Cuesta Lidia Miralles 87 Puerta 7 ,-12.055990,-77.005917,2026-05-12 15:34:00
13991,24235,1,San Juan de Lurigancho,Paseo de Juan Francisco Sainz 56,-12.051141,-77.086784,2026-08-27 03:33:00
13992,24237,1,Surco,Plaza Salud Cáceres 7 Apt. 41 ,-11.994922,-76.919876,2026-06-03 04:47:00
13993,24238,1,Callao,Rambla Salomé Vigil 33,-12.125748,-77.048024,2026-04-21 00:45:00
13994,24238,2,Magdalena,Camino de Nazaret Mancebo 774,-12.039991,-76.940223,2026-08-15 23:44:00
13995,24239,1,San Isidro,Glorieta de Emilia Gárate 24 Puerta 3 ,-12.157317,-77.113531,2026-06-12 23:25:00
13996,24240,1,Surco,C. de Jesús Marí 579,-12.117274,-76.950609,2026-05-06 19:23:00
13997,24241,1,Pueblo Libre,Vial de Plinio Abril 51,-12.167378,-77.021103,2026-06-13 19:55:00
13998,24243,1,San Isidro,Rambla de Juan Pablo Solano 76 Puerta 1 ,-12.195758,-77.088983,2026-06-02 15:20:00
13999,24244,1,Miraflores,Paseo Abraham Chacón 30,-12.037464,-77.089748,2026-08-22 06:45:00
14000,24245,1,Barranco,Paseo Herberto Galán 209 Piso 8 ,-11.969106,-77.028903,2026-07-22 04:42:00
14001,24246,1,San Isidro,Via de Espiridión Mateu 52,-12.009675,-77.028860,2026-08-14 12:27:00
14002,24251,1,San Borja,Urbanización de Faustino Porcel 20 Apt. 59 ,-11.977434,-77.114419,2026-06-03 11:55:00
14003,24251,2,La Molina,Camino Aroa Martinez 223 Piso 7 ,-12.131104,-76.926110,2026-06-23 14:14:00
14004,24252,1,Jesús María,Pasadizo de Noé Adán 67 Piso 0 ,-12.084018,-77.029493,2026-07-28 23:46:00
14005,24254,1,San Isidro,Cañada Arsenio Galvez 73,-12.012232,-76.950430,2026-08-04 11:52:00
14006,24254,2,San Borja,Plaza Jose Antonio Ortega 334,-11.997400,-76.910741,2026-04-02 05:23:00
14007,24256,1,Barranco,Cañada de Bernardo Leal 78 Puerta 0 ,-12.173110,-77.141362,2026-05-04 23:52:00
14008,24257,1,Callao,Camino León Vila 84 Puerta 5 ,-12.086678,-77.114490,2026-06-28 19:27:00
14009,24259,1,Lince,C. de Celso Cañellas 978,-12.032424,-76.906296,2026-05-04 22:28:00
14010,24260,1,San Isidro,Rambla de Benigna Tejera 964 Puerta 2 ,-12.126332,-76.943107,2026-04-02 14:58:00
14011,24260,2,Pueblo Libre,Calle de Víctor Dalmau 387,-12.058931,-77.147444,2026-06-12 21:47:00
14012,24261,1,San Isidro,Paseo de Lupe Capdevila 73 Piso 4 ,-12.197700,-77.109137,2026-03-20 20:16:00
14013,24261,2,Lince,Plaza de Vito Prada 9,-12.198164,-77.149499,2026-03-31 13:57:00
14014,24262,1,Barranco,Vial de Rosenda Rebollo 57,-12.135883,-77.075722,2026-07-19 09:10:00
14015,24262,2,La Molina,Rambla de Marita Torralba 39 Piso 2 ,-11.963917,-76.957283,2026-08-11 20:30:00
14016,24263,1,Jesús María,Callejón de Adelia Aranda 90 Puerta 0 ,-12.066720,-77.005714,2026-05-19 01:27:00
14017,24264,1,Lince,Calle Odalys Ariza 24,-11.997830,-76.958395,2026-05-02 13:46:00
14018,24265,1,La Molina,Pasaje de Gracia Sala 29 Piso 9 ,-11.952547,-76.970864,2026-07-29 18:19:00
14019,24266,1,San Isidro,Camino Cipriano Aller 68 Puerta 3 ,-12.145411,-76.940389,2026-06-03 05:11:00
14020,24267,1,Miraflores,Pasaje Carmen Manjón 79 Puerta 6 ,-12.127163,-77.012006,2026-06-04 12:20:00
14021,24267,2,La Molina,Vial de Juliana Torrent 9 Puerta 3 ,-12.142074,-77.058783,2026-04-06 04:52:00
14022,24271,1,Lince,Camino Alejandro Mate 8,-12.074984,-76.913590,2026-07-17 09:28:00
14023,24271,2,Surco,Vial de Baltasar Cortes 268 Apt. 79 ,-12.048112,-76.927777,2026-04-05 13:09:00
14024,24275,1,Miraflores,Acceso Otilia Cañas 91,-12.113129,-77.114578,2026-07-24 00:55:00
14025,24277,1,Surco,C. Jovita Canales 960 Apt. 04 ,-11.968388,-77.066856,2026-07-28 05:07:00
14026,24277,2,San Borja,Acceso Juan Ribera 22 Apt. 84 ,-12.040138,-77.070167,2026-06-22 20:57:00
14027,24279,1,Jesús María,Camino de Ignacio Meléndez 1 Piso 9 ,-11.990145,-76.948456,2026-05-14 13:25:00
14028,24280,1,Callao,Rambla Paulino Marín 11,-12.105974,-77.090938,2026-08-15 19:52:00
14029,24286,1,Surco,Callejón Fortunato Manzanares 773 Apt. 48 ,-12.185273,-77.048921,2026-03-16 05:33:00
14030,24288,1,San Juan de Lurigancho,Rambla de Teodosio Verdú 330,-12.164256,-77.010520,2026-06-22 06:20:00
14031,24290,1,Surco,Plaza Azahar Peral 853,-11.956885,-76.967196,2026-05-31 21:43:00
14032,24291,1,Barranco,Urbanización Federico Cervera 19 Piso 5 ,-12.106348,-76.960562,2026-05-26 03:06:00
14033,24292,1,Jesús María,Avenida Nicolás Hervia 74 Apt. 87 ,-12.009848,-76.953161,2026-05-02 06:49:00
14034,24295,1,Jesús María,Avenida Yaiza Pedrero 96,-11.972732,-77.110699,2026-03-03 03:28:00
14035,24295,2,San Borja,Calle Ciro Iniesta 578,-12.011307,-77.139195,2026-05-22 06:56:00
14036,24297,1,Callao,Via Loreto Ojeda 5,-12.167424,-77.045821,2026-06-10 07:05:00
14037,24299,1,San Juan de Lurigancho,Ronda Regina Zamorano 61 Piso 8 ,-12.012860,-76.969450,2026-05-07 12:35:00
